team_id,playoff_net_rtg
1610612737,-18.1
1610612738,2.7
1610612739,-3.6
1610612743,-4.5
1610612765,2.4
1610612745,-2.3
1610612747,-5.2
1610612750,-5.8
1610612752,15.4
1610612760,6.7
1610612753,-5.6
1610612755,-10.1
1610612756,-17.9
1610612757,-14.3
1610612759,8.1
1610612761,-1.1
