GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0042200216,2023-05-11,1610612755,Philadelphia 76ers,PHI vs. BOS,L,86,-9.0
0042200235,2023-05-10,1610612744,Golden State Warriors,GSW vs. LAL,W,121,15.0
0042200205,2023-05-10,1610612752,New York Knicks,NYK vs. MIA,W,112,9.0
0042200205,2023-05-10,1610612748,Miami Heat,MIA @ NYK,L,103,-9.0
0042200235,2023-05-10,1610612747,Los Angeles Lakers,LAL @ GSW,L,106,-15.0
0042200215,2023-05-09,1610612755,Philadelphia 76ers,PHI @ BOS,W,115,12.0
0042200215,2023-05-09,1610612738,Boston Celtics,BOS vs. PHI,L,103,-12.0
0042200225,2023-05-09,1610612756,Phoenix Suns,PHX @ DEN,L,102,-16.0
0042200225,2023-05-09,1610612743,Denver Nuggets,DEN vs. PHX,W,118,16.0
0042200234,2023-05-08,1610612744,Golden State Warriors,GSW @ LAL,L,101,-3.0
0042200204,2023-05-08,1610612752,New York Knicks,NYK @ MIA,L,101,-8.0
0042200204,2023-05-08,1610612748,Miami Heat,MIA vs. NYK,W,109,8.0
0042200234,2023-05-08,1610612747,Los Angeles Lakers,LAL vs. GSW,W,104,3.0
0042200224,2023-05-07,1610612743,Denver Nuggets,DEN @ PHX,L,124,-5.0
0042200224,2023-05-07,1610612756,Phoenix Suns,PHX vs. DEN,W,129,5.0
0042200214,2023-05-07,1610612738,Boston Celtics,BOS @ PHI,L,115,-1.0
0042200214,2023-05-07,1610612755,Philadelphia 76ers,PHI vs. BOS,W,116,1.0
0042200233,2023-05-06,1610612747,Los Angeles Lakers,LAL vs. GSW,W,127,30.0
0042200203,2023-05-06,1610612748,Miami Heat,MIA vs. NYK,W,105,19.0
0042200203,2023-05-06,1610612752,New York Knicks,NYK @ MIA,L,86,-19.0
0042200233,2023-05-06,1610612744,Golden State Warriors,GSW @ LAL,L,97,-30.0
0042200213,2023-05-05,1610612755,Philadelphia 76ers,PHI vs. BOS,L,102,-12.0
0042200223,2023-05-05,1610612756,Phoenix Suns,PHX vs. DEN,W,121,7.0
0042200223,2023-05-05,1610612743,Denver Nuggets,DEN @ PHX,L,114,-7.0
0042200213,2023-05-05,1610612738,Boston Celtics,BOS @ PHI,W,114,12.0
0042200232,2023-05-04,1610612744,Golden State Warriors,GSW vs. LAL,W,127,27.0
0042200232,2023-05-04,1610612747,Los Angeles Lakers,LAL @ GSW,L,100,-27.0
0042200212,2023-05-03,1610612738,Boston Celtics,BOS vs. PHI,W,121,34.0
0042200212,2023-05-03,1610612755,Philadelphia 76ers,PHI @ BOS,L,87,-34.0
0042200202,2023-05-02,1610612748,Miami Heat,MIA @ NYK,L,105,-6.0
0042200202,2023-05-02,1610612752,New York Knicks,NYK vs. MIA,W,111,6.0
0042200231,2023-05-02,1610612747,Los Angeles Lakers,LAL @ GSW,W,117,5.0
0042200231,2023-05-02,1610612744,Golden State Warriors,GSW vs. LAL,L,112,-5.0
0042200222,2023-05-01,1610612756,Phoenix Suns,PHX @ DEN,L,87,-10.0
0042200211,2023-05-01,1610612755,Philadelphia 76ers,PHI @ BOS,W,119,4.0
0042200211,2023-05-01,1610612738,Boston Celtics,BOS vs. PHI,L,115,-4.0
0042200222,2023-05-01,1610612743,Denver Nuggets,DEN vs. PHX,W,97,10.0
0042200201,2023-04-30,1610612748,Miami Heat,MIA @ NYK,W,108,7.0
0042200167,2023-04-30,1610612758,Sacramento Kings,SAC vs. GSW,L,100,-20.0
0042200167,2023-04-30,1610612744,Golden State Warriors,GSW @ SAC,W,120,20.0
0042200201,2023-04-30,1610612752,New York Knicks,NYK vs. MIA,L,101,-7.0
0042200221,2023-04-29,1610612756,Phoenix Suns,PHX @ DEN,L,107,-18.0
0042200221,2023-04-29,1610612743,Denver Nuggets,DEN vs. PHX,W,125,18.0
0042200166,2023-04-28,1610612758,Sacramento Kings,SAC @ GSW,W,118,19.0
0042200156,2023-04-28,1610612763,Memphis Grizzlies,MEM @ LAL,L,85,-40.0
0042200166,2023-04-28,1610612744,Golden State Warriors,GSW vs. SAC,L,99,-19.0
0042200156,2023-04-28,1610612747,Los Angeles Lakers,LAL vs. MEM,W,125,40.0
0042200116,2023-04-27,1610612737,Atlanta Hawks,ATL vs. BOS,L,120,-8.0
0042200116,2023-04-27,1610612738,Boston Celtics,BOS @ ATL,W,128,8.0
0042200165,2023-04-26,1610612758,Sacramento Kings,SAC vs. GSW,L,116,-7.0
0042200155,2023-04-26,1610612747,Los Angeles Lakers,LAL @ MEM,L,99,-17.0
0042200105,2023-04-26,1610612749,Milwaukee Bucks,MIL vs. MIA,L,126,-2.0
0042200135,2023-04-26,1610612739,Cleveland Cavaliers,CLE vs. NYK,L,95,-11.0
0042200155,2023-04-26,1610612763,Memphis Grizzlies,MEM vs. LAL,W,116,17.0
0042200135,2023-04-26,1610612752,New York Knicks,NYK @ CLE,W,106,11.0
0042200105,2023-04-26,1610612748,Miami Heat,MIA @ MIL,W,128,2.0
0042200165,2023-04-26,1610612744,Golden State Warriors,GSW @ SAC,W,123,7.0
0042200115,2023-04-25,1610612737,Atlanta Hawks,ATL @ BOS,W,119,2.0
0042200145,2023-04-25,1610612750,Minnesota Timberwolves,MIN @ DEN,L,109,-3.0
0042200175,2023-04-25,1610612746,LA Clippers,LAC @ PHX,L,130,-6.0
0042200115,2023-04-25,1610612738,Boston Celtics,BOS vs. ATL,L,117,-2.0
0042200175,2023-04-25,1610612756,Phoenix Suns,PHX vs. LAC,W,136,6.0
0042200145,2023-04-25,1610612743,Denver Nuggets,DEN vs. MIN,W,112,3.0
0042200104,2023-04-24,1610612749,Milwaukee Bucks,MIL @ MIA,L,114,-5.0
0042200154,2023-04-24,1610612747,Los Angeles Lakers,LAL vs. MEM,W,117,6.0
0042200104,2023-04-24,1610612748,Miami Heat,MIA vs. MIL,W,119,5.0
0042200154,2023-04-24,1610612763,Memphis Grizzlies,MEM @ LAL,L,111,-6.0
0042200114,2023-04-23,1610612737,Atlanta Hawks,ATL vs. BOS,L,121,-8.0
0042200134,2023-04-23,1610612752,New York Knicks,NYK vs. CLE,W,102,9.0
0042200134,2023-04-23,1610612739,Cleveland Cavaliers,CLE @ NYK,L,93,-9.0
0042200114,2023-04-23,1610612738,Boston Celtics,BOS @ ATL,W,129,8.0
0042200144,2023-04-23,1610612750,Minnesota Timberwolves,MIN vs. DEN,W,114,6.0
0042200164,2023-04-23,1610612744,Golden State Warriors,GSW vs. SAC,W,126,1.0
0042200164,2023-04-23,1610612758,Sacramento Kings,SAC @ GSW,L,125,-1.0
0042200144,2023-04-23,1610612743,Denver Nuggets,DEN @ MIN,L,108,-6.0
0042200174,2023-04-22,1610612756,Phoenix Suns,PHX @ LAC,W,112,12.0
0042200124,2023-04-22,1610612755,Philadelphia 76ers,PHI @ BKN,W,96,8.0
0042200103,2023-04-22,1610612749,Milwaukee Bucks,MIL @ MIA,L,99,-22.0
0042200103,2023-04-22,1610612748,Miami Heat,MIA vs. MIL,W,121,22.0
0042200153,2023-04-22,1610612747,Los Angeles Lakers,LAL vs. MEM,W,111,10.0
0042200153,2023-04-22,1610612763,Memphis Grizzlies,MEM @ LAL,L,101,-10.0
0042200174,2023-04-22,1610612746,LA Clippers,LAC vs. PHX,L,100,-12.0
0042200124,2023-04-22,1610612751,Brooklyn Nets,BKN vs. PHI,L,88,-8.0
0042200143,2023-04-21,1610612750,Minnesota Timberwolves,MIN vs. DEN,L,111,-9.0
0042200143,2023-04-21,1610612743,Denver Nuggets,DEN @ MIN,W,120,9.0
0042200133,2023-04-21,1610612739,Cleveland Cavaliers,CLE @ NYK,L,79,-20.0
0042200133,2023-04-21,1610612752,New York Knicks,NYK vs. CLE,W,99,20.0
0042200113,2023-04-21,1610612738,Boston Celtics,BOS @ ATL,L,122,-8.0
0042200113,2023-04-21,1610612737,Atlanta Hawks,ATL vs. BOS,W,130,8.0
0042200173,2023-04-20,1610612756,Phoenix Suns,PHX @ LAC,W,129,5.0
0042200163,2023-04-20,1610612758,Sacramento Kings,SAC @ GSW,L,97,-17.0
0042200123,2023-04-20,1610612751,Brooklyn Nets,BKN vs. PHI,L,97,-5.0
0042200163,2023-04-20,1610612744,Golden State Warriors,GSW vs. SAC,W,114,17.0
0042200173,2023-04-20,1610612746,LA Clippers,LAC vs. PHX,L,124,-5.0
0042200123,2023-04-20,1610612755,Philadelphia 76ers,PHI @ BKN,W,102,5.0
0042200102,2023-04-19,1610612748,Miami Heat,MIA @ MIL,L,122,-16.0
0042200152,2023-04-19,1610612747,Los Angeles Lakers,LAL @ MEM,L,93,-10.0
0042200142,2023-04-19,1610612743,Denver Nuggets,DEN vs. MIN,W,122,9.0
0042200142,2023-04-19,1610612750,Minnesota Timberwolves,MIN @ DEN,L,113,-9.0
0042200152,2023-04-19,1610612763,Memphis Grizzlies,MEM vs. LAL,W,103,10.0
0042200102,2023-04-19,1610612749,Milwaukee Bucks,MIL vs. MIA,W,138,16.0
0042200132,2023-04-18,1610612752,New York Knicks,NYK @ CLE,L,90,-17.0
0042200172,2023-04-18,1610612746,LA Clippers,LAC @ PHX,L,109,-14.0
0042200172,2023-04-18,1610612756,Phoenix Suns,PHX vs. LAC,W,123,14.0
0042200112,2023-04-18,1610612737,Atlanta Hawks,ATL @ BOS,L,106,-13.0
0042200112,2023-04-18,1610612738,Boston Celtics,BOS vs. ATL,W,119,13.0
0042200132,2023-04-18,1610612739,Cleveland Cavaliers,CLE vs. NYK,W,107,17.0
0042200162,2023-04-17,1610612744,Golden State Warriors,GSW @ SAC,L,106,-8.0
0042200162,2023-04-17,1610612758,Sacramento Kings,SAC vs. GSW,W,114,8.0
0042200122,2023-04-17,1610612751,Brooklyn Nets,BKN @ PHI,L,84,-12.0
0042200122,2023-04-17,1610612755,Philadelphia 76ers,PHI vs. BKN,W,96,12.0
0042200101,2023-04-16,1610612749,Milwaukee Bucks,MIL vs. MIA,L,117,-13.0
0042200141,2023-04-16,1610612743,Denver Nuggets,DEN vs. MIN,W,109,29.0
0042200151,2023-04-16,1610612763,Memphis Grizzlies,MEM vs. LAL,L,112,-16.0
0042200141,2023-04-16,1610612750,Minnesota Timberwolves,MIN @ DEN,L,80,-29.0
0042200171,2023-04-16,1610612746,LA Clippers,LAC @ PHX,W,115,5.0
0042200171,2023-04-16,1610612756,Phoenix Suns,PHX vs. LAC,L,110,-5.0
0042200151,2023-04-16,1610612747,Los Angeles Lakers,LAL @ MEM,W,128,16.0
0042200101,2023-04-16,1610612748,Miami Heat,MIA @ MIL,W,130,13.0
0042200161,2023-04-15,1610612758,Sacramento Kings,SAC vs. GSW,W,126,3.0
0042200161,2023-04-15,1610612744,Golden State Warriors,GSW @ SAC,L,123,-3.0
0042200121,2023-04-15,1610612751,Brooklyn Nets,BKN @ PHI,L,101,-20.0
0042200111,2023-04-15,1610612737,Atlanta Hawks,ATL @ BOS,L,99,-13.0
0042200131,2023-04-15,1610612752,New York Knicks,NYK @ CLE,W,101,4.0
0042200111,2023-04-15,1610612738,Boston Celtics,BOS vs. ATL,W,112,13.0
0042200121,2023-04-15,1610612755,Philadelphia 76ers,PHI vs. BKN,W,121,20.0
0042200131,2023-04-15,1610612739,Cleveland Cavaliers,CLE vs. NYK,L,97,-4.0
