GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0041500233,2016-05-06,1610612760,Oklahoma City Thunder,OKC vs. SAS,L,96,-4.0
0041500203,2016-05-06,1610612737,Atlanta Hawks,ATL vs. CLE,L,108,-13.0
0041500212,2016-05-05,1610612761,Toronto Raptors,TOR vs. MIA,W,96,4.0
0041500212,2016-05-05,1610612748,Miami Heat,MIA @ TOR,L,92,-4.0
0041500202,2016-05-04,1610612737,Atlanta Hawks,ATL @ CLE,L,98,-25.0
0041500202,2016-05-04,1610612739,Cleveland Cavaliers,CLE vs. ATL,W,123,25.0
0041500211,2016-05-03,1610612761,Toronto Raptors,TOR vs. MIA,L,96,-6.0
0041500211,2016-05-03,1610612748,Miami Heat,MIA @ TOR,W,102,6.0
0041500222,2016-05-03,1610612744,Golden State Warriors,GSW vs. POR,W,110,11.0
0041500222,2016-05-03,1610612757,Portland Trail Blazers,POR @ GSW,L,99,-11.0
0041500201,2016-05-02,1610612739,Cleveland Cavaliers,CLE vs. ATL,W,104,11.0
0041500232,2016-05-02,1610612760,Oklahoma City Thunder,OKC @ SAS,W,98,1.0
0041500201,2016-05-02,1610612737,Atlanta Hawks,ATL @ CLE,L,93,-11.0
0041500232,2016-05-02,1610612759,San Antonio Spurs,SAS vs. OKC,L,97,-1.0
0041500221,2016-05-01,1610612757,Portland Trail Blazers,POR @ GSW,L,106,-12.0
0041500117,2016-05-01,1610612761,Toronto Raptors,TOR vs. IND,W,89,5.0
0041500127,2016-05-01,1610612766,Charlotte Hornets,CHA @ MIA,L,73,-33.0
0041500221,2016-05-01,1610612744,Golden State Warriors,GSW vs. POR,W,118,12.0
0041500117,2016-05-01,1610612754,Indiana Pacers,IND @ TOR,L,84,-5.0
0041500127,2016-05-01,1610612748,Miami Heat,MIA vs. CHA,W,106,33.0
0041500231,2016-04-30,1610612759,San Antonio Spurs,SAS vs. OKC,W,124,32.0
0041500231,2016-04-30,1610612760,Oklahoma City Thunder,OKC @ SAS,L,92,-32.0
0041500176,2016-04-29,1610612757,Portland Trail Blazers,POR vs. LAC,W,106,3.0
0041500116,2016-04-29,1610612754,Indiana Pacers,IND vs. TOR,W,101,18.0
0041500126,2016-04-29,1610612748,Miami Heat,MIA @ CHA,W,97,7.0
0041500126,2016-04-29,1610612766,Charlotte Hornets,CHA vs. MIA,L,90,-7.0
0041500116,2016-04-29,1610612761,Toronto Raptors,TOR @ IND,L,83,-18.0
0041500176,2016-04-29,1610612746,LA Clippers,LAC @ POR,L,103,-3.0
0041500136,2016-04-28,1610612738,Boston Celtics,BOS vs. ATL,L,92,-12.0
0041500136,2016-04-28,1610612737,Atlanta Hawks,ATL @ BOS,W,104,12.0
0041500175,2016-04-27,1610612757,Portland Trail Blazers,POR @ LAC,W,108,10.0
0041500125,2016-04-27,1610612766,Charlotte Hornets,CHA @ MIA,W,90,2.0
0041500175,2016-04-27,1610612746,LA Clippers,LAC vs. POR,L,98,-10.0
0041500125,2016-04-27,1610612748,Miami Heat,MIA vs. CHA,L,88,-2.0
0041500145,2016-04-27,1610612745,Houston Rockets,HOU @ GSW,L,81,-33.0
0041500145,2016-04-27,1610612744,Golden State Warriors,GSW vs. HOU,W,114,33.0
0041500115,2016-04-26,1610612761,Toronto Raptors,TOR vs. IND,W,102,3.0
0041500115,2016-04-26,1610612754,Indiana Pacers,IND @ TOR,L,99,-3.0
0041500135,2016-04-26,1610612738,Boston Celtics,BOS @ ATL,L,83,-27.0
0041500135,2016-04-26,1610612737,Atlanta Hawks,ATL vs. BOS,W,110,27.0
0041500174,2016-04-25,1610612746,LA Clippers,LAC @ POR,L,84,-14.0
0041500124,2016-04-25,1610612766,Charlotte Hornets,CHA vs. MIA,W,89,4.0
0041500174,2016-04-25,1610612757,Portland Trail Blazers,POR vs. LAC,W,98,14.0
0041500124,2016-04-25,1610612748,Miami Heat,MIA @ CHA,L,85,-4.0
0041500165,2016-04-25,1610612760,Oklahoma City Thunder,OKC vs. DAL,W,118,14.0
0041500165,2016-04-25,1610612742,Dallas Mavericks,DAL @ OKC,L,104,-14.0
0041500134,2016-04-24,1610612738,Boston Celtics,BOS vs. ATL,W,104,9.0
0041500104,2016-04-24,1610612739,Cleveland Cavaliers,CLE @ DET,W,100,2.0
0041500134,2016-04-24,1610612737,Atlanta Hawks,ATL @ BOS,L,95,-9.0
0041500144,2016-04-24,1610612744,Golden State Warriors,GSW @ HOU,W,121,27.0
0041500144,2016-04-24,1610612745,Houston Rockets,HOU vs. GSW,L,94,-27.0
0041500154,2016-04-24,1610612759,San Antonio Spurs,SAS @ MEM,W,116,21.0
0041500104,2016-04-24,1610612765,Detroit Pistons,DET vs. CLE,L,98,-2.0
0041500154,2016-04-24,1610612763,Memphis Grizzlies,MEM vs. SAS,L,95,-21.0
0041500173,2016-04-23,1610612757,Portland Trail Blazers,POR vs. LAC,W,96,8.0
0041500114,2016-04-23,1610612761,Toronto Raptors,TOR @ IND,L,83,-17.0
0041500114,2016-04-23,1610612754,Indiana Pacers,IND vs. TOR,W,100,17.0
0041500164,2016-04-23,1610612742,Dallas Mavericks,DAL vs. OKC,L,108,-11.0
0041500173,2016-04-23,1610612746,LA Clippers,LAC @ POR,L,88,-8.0
0041500123,2016-04-23,1610612766,Charlotte Hornets,CHA vs. MIA,W,96,16.0
0041500164,2016-04-23,1610612760,Oklahoma City Thunder,OKC @ DAL,W,119,11.0
0041500123,2016-04-23,1610612748,Miami Heat,MIA @ CHA,L,80,-16.0
0041500133,2016-04-22,1610612738,Boston Celtics,BOS vs. ATL,W,111,8.0
0041500153,2016-04-22,1610612759,San Antonio Spurs,SAS @ MEM,W,96,9.0
0041500103,2016-04-22,1610612739,Cleveland Cavaliers,CLE @ DET,W,101,10.0
0041500103,2016-04-22,1610612765,Detroit Pistons,DET vs. CLE,L,91,-10.0
0041500153,2016-04-22,1610612763,Memphis Grizzlies,MEM vs. SAS,L,87,-9.0
0041500133,2016-04-22,1610612737,Atlanta Hawks,ATL @ BOS,L,103,-8.0
0041500143,2016-04-21,1610612744,Golden State Warriors,GSW @ HOU,L,96,-1.0
0041500113,2016-04-21,1610612761,Toronto Raptors,TOR @ IND,W,101,16.0
0041500163,2016-04-21,1610612760,Oklahoma City Thunder,OKC @ DAL,W,131,29.0
0041500113,2016-04-21,1610612754,Indiana Pacers,IND vs. TOR,L,85,-16.0
0041500163,2016-04-21,1610612742,Dallas Mavericks,DAL vs. OKC,L,102,-29.0
0041500143,2016-04-21,1610612745,Houston Rockets,HOU vs. GSW,W,97,1.0
0041500102,2016-04-20,1610612765,Detroit Pistons,DET @ CLE,L,90,-17.0
0041500172,2016-04-20,1610612746,LA Clippers,LAC vs. POR,W,102,21.0
0041500172,2016-04-20,1610612757,Portland Trail Blazers,POR @ LAC,L,81,-21.0
0041500102,2016-04-20,1610612739,Cleveland Cavaliers,CLE vs. DET,W,107,17.0
0041500122,2016-04-20,1610612766,Charlotte Hornets,CHA @ MIA,L,103,-12.0
0041500122,2016-04-20,1610612748,Miami Heat,MIA vs. CHA,W,115,12.0
0041500132,2016-04-19,1610612738,Boston Celtics,BOS @ ATL,L,72,-17.0
0041500132,2016-04-19,1610612737,Atlanta Hawks,ATL vs. BOS,W,89,17.0
0041500152,2016-04-19,1610612759,San Antonio Spurs,SAS vs. MEM,W,94,26.0
0041500152,2016-04-19,1610612763,Memphis Grizzlies,MEM @ SAS,L,68,-26.0
0041500142,2016-04-18,1610612744,Golden State Warriors,GSW vs. HOU,W,115,9.0
0041500142,2016-04-18,1610612745,Houston Rockets,HOU @ GSW,L,106,-9.0
0041500112,2016-04-18,1610612754,Indiana Pacers,IND @ TOR,L,87,-11.0
0041500162,2016-04-18,1610612760,Oklahoma City Thunder,OKC vs. DAL,L,84,-1.0
0041500162,2016-04-18,1610612742,Dallas Mavericks,DAL @ OKC,W,85,1.0
0041500112,2016-04-18,1610612761,Toronto Raptors,TOR vs. IND,W,98,11.0
0041500171,2016-04-17,1610612746,LA Clippers,LAC vs. POR,W,115,20.0
0041500121,2016-04-17,1610612748,Miami Heat,MIA vs. CHA,W,123,32.0
0041500101,2016-04-17,1610612765,Detroit Pistons,DET @ CLE,L,101,-5.0
0041500121,2016-04-17,1610612766,Charlotte Hornets,CHA @ MIA,L,91,-32.0
0041500151,2016-04-17,1610612759,San Antonio Spurs,SAS vs. MEM,W,106,32.0
0041500101,2016-04-17,1610612739,Cleveland Cavaliers,CLE vs. DET,W,106,5.0
0041500151,2016-04-17,1610612763,Memphis Grizzlies,MEM @ SAS,L,74,-32.0
0041500171,2016-04-17,1610612757,Portland Trail Blazers,POR @ LAC,L,95,-20.0
0041500141,2016-04-16,1610612745,Houston Rockets,HOU @ GSW,L,78,-26.0
0041500161,2016-04-16,1610612760,Oklahoma City Thunder,OKC vs. DAL,W,108,38.0
0041500111,2016-04-16,1610612754,Indiana Pacers,IND @ TOR,W,100,10.0
0041500131,2016-04-16,1610612738,Boston Celtics,BOS @ ATL,L,101,-1.0
0041500111,2016-04-16,1610612761,Toronto Raptors,TOR vs. IND,L,90,-10.0
0041500141,2016-04-16,1610612744,Golden State Warriors,GSW vs. HOU,W,104,26.0
0041500161,2016-04-16,1610612742,Dallas Mavericks,DAL @ OKC,L,70,-38.0
0041500131,2016-04-16,1610612737,Atlanta Hawks,ATL vs. BOS,W,102,1.0
