GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0042500202,2026-05-07,1610612765,Detroit Pistons,DET vs. CLE,W,107,10.0
0042500212,2026-05-06,1610612752,New York Knicks,NYK vs. PHI,W,108,6.0
0042500232,2026-05-06,1610612759,San Antonio Spurs,SAS vs. MIN,W,133,38.0
0042500212,2026-05-06,1610612755,Philadelphia 76ers,PHI @ NYK,L,102,-6.0
0042500232,2026-05-06,1610612750,Minnesota Timberwolves,MIN @ SAS,L,95,-38.0
0042500221,2026-05-05,1610612760,Oklahoma City Thunder,OKC vs. LAL,W,108,18.0
0042500221,2026-05-05,1610612747,Los Angeles Lakers,LAL @ OKC,L,90,-18.0
0042500201,2026-05-05,1610612765,Detroit Pistons,DET vs. CLE,W,111,10.0
0042500201,2026-05-05,1610612739,Cleveland Cavaliers,CLE @ DET,L,101,-10.0
0042500231,2026-05-04,1610612750,Minnesota Timberwolves,MIN @ SAS,W,104,2.0
0042500211,2026-05-04,1610612755,Philadelphia 76ers,PHI @ NYK,L,98,-39.0
0042500231,2026-05-04,1610612759,San Antonio Spurs,SAS vs. MIN,L,102,-2.0
0042500211,2026-05-04,1610612752,New York Knicks,NYK vs. PHI,W,137,39.0
0042500107,2026-05-03,1610612753,Orlando Magic,ORL @ DET,L,94,-22.0
0042500137,2026-05-03,1610612761,Toronto Raptors,TOR @ CLE,L,102,-12.0
0042500137,2026-05-03,1610612739,Cleveland Cavaliers,CLE vs. TOR,W,114,12.0
0042500107,2026-05-03,1610612765,Detroit Pistons,DET vs. ORL,W,116,22.0
0042500117,2026-05-02,1610612755,Philadelphia 76ers,PHI @ BOS,W,109,9.0
0042500117,2026-05-02,1610612738,Boston Celtics,BOS vs. PHI,L,100,-9.0
0042500176,2026-05-01,1610612745,Houston Rockets,HOU vs. LAL,L,78,-20.0
0042500176,2026-05-01,1610612747,Los Angeles Lakers,LAL @ HOU,W,98,20.0
0042500106,2026-05-01,1610612753,Orlando Magic,ORL vs. DET,L,79,-14.0
0042500136,2026-05-01,1610612739,Cleveland Cavaliers,CLE @ TOR,L,110,-2.0
0042500136,2026-05-01,1610612761,Toronto Raptors,TOR vs. CLE,W,112,2.0
0042500106,2026-05-01,1610612765,Detroit Pistons,DET @ ORL,W,93,14.0
0042500116,2026-04-30,1610612755,Philadelphia 76ers,PHI vs. BOS,W,106,13.0
0042500166,2026-04-30,1610612750,Minnesota Timberwolves,MIN vs. DEN,W,110,12.0
0042500166,2026-04-30,1610612743,Denver Nuggets,DEN @ MIN,L,98,-12.0
0042500126,2026-04-30,1610612752,New York Knicks,NYK @ ATL,W,140,51.0
0042500126,2026-04-30,1610612737,Atlanta Hawks,ATL vs. NYK,L,89,-51.0
0042500116,2026-04-30,1610612738,Boston Celtics,BOS @ PHI,L,93,-13.0
0042500135,2026-04-29,1610612739,Cleveland Cavaliers,CLE vs. TOR,W,125,5.0
0042500105,2026-04-29,1610612765,Detroit Pistons,DET vs. ORL,W,116,7.0
0042500105,2026-04-29,1610612753,Orlando Magic,ORL @ DET,L,109,-7.0
0042500135,2026-04-29,1610612761,Toronto Raptors,TOR @ CLE,L,120,-5.0
0042500175,2026-04-29,1610612747,Los Angeles Lakers,LAL vs. HOU,L,93,-6.0
0042500175,2026-04-29,1610612745,Houston Rockets,HOU @ LAL,W,99,6.0
0042500125,2026-04-28,1610612752,New York Knicks,NYK vs. ATL,W,126,29.0
0042500155,2026-04-28,1610612759,San Antonio Spurs,SAS vs. POR,W,114,19.0
0042500155,2026-04-28,1610612757,Portland Trail Blazers,POR @ SAS,L,95,-19.0
0042500125,2026-04-28,1610612737,Atlanta Hawks,ATL @ NYK,L,97,-29.0
0042500115,2026-04-28,1610612738,Boston Celtics,BOS vs. PHI,L,97,-16.0
0042500115,2026-04-28,1610612755,Philadelphia 76ers,PHI @ BOS,W,113,16.0
0042500104,2026-04-27,1610612753,Orlando Magic,ORL vs. DET,W,94,6.0
0042500144,2026-04-27,1610612760,Oklahoma City Thunder,OKC @ PHX,W,131,9.0
0042500104,2026-04-27,1610612765,Detroit Pistons,DET @ ORL,L,88,-6.0
0042500165,2026-04-27,1610612743,Denver Nuggets,DEN vs. MIN,W,125,12.0
0042500165,2026-04-27,1610612750,Minnesota Timberwolves,MIN @ DEN,L,113,-12.0
0042500144,2026-04-27,1610612756,Phoenix Suns,PHX vs. OKC,L,122,-9.0
0042500154,2026-04-26,1610612757,Portland Trail Blazers,POR vs. SAS,L,93,-21.0
0042500114,2026-04-26,1610612738,Boston Celtics,BOS @ PHI,W,128,32.0
0042500134,2026-04-26,1610612739,Cleveland Cavaliers,CLE @ TOR,L,89,-4.0
0042500174,2026-04-26,1610612745,Houston Rockets,HOU vs. LAL,W,115,19.0
0042500134,2026-04-26,1610612761,Toronto Raptors,TOR vs. CLE,W,93,4.0
0042500174,2026-04-26,1610612747,Los Angeles Lakers,LAL @ HOU,L,96,-19.0
0042500154,2026-04-26,1610612759,San Antonio Spurs,SAS @ POR,W,114,21.0
0042500114,2026-04-26,1610612755,Philadelphia 76ers,PHI vs. BOS,L,96,-32.0
0042500143,2026-04-25,1610612760,Oklahoma City Thunder,OKC @ PHX,W,121,12.0
0042500143,2026-04-25,1610612756,Phoenix Suns,PHX vs. OKC,L,109,-12.0
0042500103,2026-04-25,1610612753,Orlando Magic,ORL vs. DET,W,113,8.0
0042500103,2026-04-25,1610612765,Detroit Pistons,DET @ ORL,L,105,-8.0
0042500164,2026-04-25,1610612743,Denver Nuggets,DEN @ MIN,L,96,-16.0
0042500164,2026-04-25,1610612750,Minnesota Timberwolves,MIN vs. DEN,W,112,16.0
0042500124,2026-04-25,1610612737,Atlanta Hawks,ATL vs. NYK,L,98,-16.0
0042500124,2026-04-25,1610612752,New York Knicks,NYK @ ATL,W,114,16.0
0042500173,2026-04-24,1610612747,Los Angeles Lakers,LAL @ HOU,W,112,4.0
0042500173,2026-04-24,1610612745,Houston Rockets,HOU vs. LAL,L,108,-4.0
0042500153,2026-04-24,1610612759,San Antonio Spurs,SAS @ POR,W,120,12.0
0042500113,2026-04-24,1610612755,Philadelphia 76ers,PHI vs. BOS,L,100,-8.0
0042500113,2026-04-24,1610612738,Boston Celtics,BOS @ PHI,W,108,8.0
0042500153,2026-04-24,1610612757,Portland Trail Blazers,POR vs. SAS,L,108,-12.0
0042500133,2026-04-23,1610612739,Cleveland Cavaliers,CLE @ TOR,L,104,-22.0
0042500163,2026-04-23,1610612743,Denver Nuggets,DEN @ MIN,L,96,-17.0
0042500123,2026-04-23,1610612737,Atlanta Hawks,ATL vs. NYK,W,109,1.0
0042500123,2026-04-23,1610612752,New York Knicks,NYK @ ATL,L,108,-1.0
0042500163,2026-04-23,1610612750,Minnesota Timberwolves,MIN vs. DEN,W,113,17.0
0042500133,2026-04-23,1610612761,Toronto Raptors,TOR vs. CLE,W,126,22.0
0042500142,2026-04-22,1610612760,Oklahoma City Thunder,OKC vs. PHX,W,120,13.0
0042500102,2026-04-22,1610612753,Orlando Magic,ORL @ DET,L,83,-15.0
0042500102,2026-04-22,1610612765,Detroit Pistons,DET vs. ORL,W,98,15.0
0042500142,2026-04-22,1610612756,Phoenix Suns,PHX @ OKC,L,107,-13.0
0042500112,2026-04-21,1610612755,Philadelphia 76ers,PHI @ BOS,W,111,14.0
0042500112,2026-04-21,1610612738,Boston Celtics,BOS vs. PHI,L,97,-14.0
0042500172,2026-04-21,1610612747,Los Angeles Lakers,LAL vs. HOU,W,101,7.0
0042500152,2026-04-21,1610612759,San Antonio Spurs,SAS vs. POR,L,103,-3.0
0042500152,2026-04-21,1610612757,Portland Trail Blazers,POR @ SAS,W,106,3.0
0042500172,2026-04-21,1610612745,Houston Rockets,HOU @ LAL,L,94,-7.0
0042500122,2026-04-20,1610612737,Atlanta Hawks,ATL @ NYK,W,107,1.0
0042500162,2026-04-20,1610612743,Denver Nuggets,DEN vs. MIN,L,114,-5.0
0042500122,2026-04-20,1610612752,New York Knicks,NYK vs. ATL,L,106,-1.0
0042500132,2026-04-20,1610612761,Toronto Raptors,TOR @ CLE,L,105,-10.0
0042500132,2026-04-20,1610612739,Cleveland Cavaliers,CLE vs. TOR,W,115,10.0
0042500162,2026-04-20,1610612750,Minnesota Timberwolves,MIN @ DEN,W,119,5.0
0042500101,2026-04-19,1610612753,Orlando Magic,ORL @ DET,W,112,11.0
0042500151,2026-04-19,1610612757,Portland Trail Blazers,POR @ SAS,L,98,-13.0
0042500101,2026-04-19,1610612765,Detroit Pistons,DET vs. ORL,L,101,-11.0
0042500111,2026-04-19,1610612738,Boston Celtics,BOS vs. PHI,W,123,32.0
0042500141,2026-04-19,1610612760,Oklahoma City Thunder,OKC vs. PHX,W,119,35.0
0042500141,2026-04-19,1610612756,Phoenix Suns,PHX @ OKC,L,84,-35.0
0042500111,2026-04-19,1610612755,Philadelphia 76ers,PHI @ BOS,L,91,-32.0
0042500151,2026-04-19,1610612759,San Antonio Spurs,SAS vs. POR,W,111,13.0
0042500131,2026-04-18,1610612739,Cleveland Cavaliers,CLE vs. TOR,W,126,13.0
0042500171,2026-04-18,1610612747,Los Angeles Lakers,LAL vs. HOU,W,107,9.0
0042500161,2026-04-18,1610612743,Denver Nuggets,DEN vs. MIN,W,116,11.0
0042500171,2026-04-18,1610612745,Houston Rockets,HOU @ LAL,L,98,-9.0
0042500131,2026-04-18,1610612761,Toronto Raptors,TOR @ CLE,L,113,-13.0
0042500161,2026-04-18,1610612750,Minnesota Timberwolves,MIN @ DEN,L,105,-11.0
0042500121,2026-04-18,1610612752,New York Knicks,NYK vs. ATL,W,113,11.0
0042500121,2026-04-18,1610612737,Atlanta Hawks,ATL @ NYK,L,102,-11.0
