GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0042400222,2025-05-07,1610612760,Oklahoma City Thunder,OKC vs. DEN,W,149,43.0
0042400222,2025-05-07,1610612743,Denver Nuggets,DEN @ OKC,L,106,-43.0
0042400212,2025-05-07,1610612738,Boston Celtics,BOS vs. NYK,L,90,-1.0
0042400202,2025-05-06,1610612739,Cleveland Cavaliers,CLE vs. IND,L,119,-1.0
0042400231,2025-05-06,1610612744,Golden State Warriors,GSW @ MIN,W,99,11.0
0042400231,2025-05-06,1610612750,Minnesota Timberwolves,MIN vs. GSW,L,88,-11.0
0042400202,2025-05-06,1610612754,Indiana Pacers,IND @ CLE,W,120,1.0
0042400211,2025-05-05,1610612752,New York Knicks,NYK @ BOS,W,108,3.0
0042400221,2025-05-05,1610612743,Denver Nuggets,DEN @ OKC,W,121,2.0
0042400221,2025-05-05,1610612760,Oklahoma City Thunder,OKC vs. DEN,L,119,-2.0
0042400211,2025-05-05,1610612738,Boston Celtics,BOS vs. NYK,L,105,-3.0
0042400157,2025-05-04,1610612745,Houston Rockets,HOU vs. GSW,L,89,-14.0
0042400201,2025-05-04,1610612754,Indiana Pacers,IND @ CLE,W,121,9.0
0042400201,2025-05-04,1610612739,Cleveland Cavaliers,CLE vs. IND,L,112,-9.0
0042400157,2025-05-04,1610612744,Golden State Warriors,GSW @ HOU,W,103,14.0
0042400177,2025-05-03,1610612746,LA Clippers,LAC @ DEN,L,101,-19.0
0042400177,2025-05-03,1610612743,Denver Nuggets,DEN vs. LAC,W,120,19.0
0042400156,2025-05-02,1610612745,Houston Rockets,HOU @ GSW,W,115,8.0
0042400156,2025-05-02,1610612744,Golden State Warriors,GSW vs. HOU,L,107,-8.0
0042400176,2025-05-01,1610612746,LA Clippers,LAC vs. DEN,W,111,6.0
0042400126,2025-05-01,1610612752,New York Knicks,NYK @ DET,W,116,3.0
0042400126,2025-05-01,1610612765,Detroit Pistons,DET vs. NYK,L,113,-3.0
0042400176,2025-05-01,1610612743,Denver Nuggets,DEN @ LAC,L,105,-6.0
0042400165,2025-04-30,1610612750,Minnesota Timberwolves,MIN @ LAL,W,103,7.0
0042400165,2025-04-30,1610612747,Los Angeles Lakers,LAL vs. MIN,L,96,-7.0
0042400155,2025-04-30,1610612745,Houston Rockets,HOU vs. GSW,W,131,15.0
0042400155,2025-04-30,1610612744,Golden State Warriors,GSW @ HOU,L,116,-15.0
0042400115,2025-04-29,1610612753,Orlando Magic,ORL @ BOS,L,89,-31.0
0042400175,2025-04-29,1610612743,Denver Nuggets,DEN vs. LAC,W,131,16.0
0042400125,2025-04-29,1610612752,New York Knicks,NYK vs. DET,L,103,-3.0
0042400135,2025-04-29,1610612749,Milwaukee Bucks,MIL @ IND,L,118,-1.0
0042400135,2025-04-29,1610612754,Indiana Pacers,IND vs. MIL,W,119,1.0
0042400115,2025-04-29,1610612738,Boston Celtics,BOS vs. ORL,W,120,31.0
0042400175,2025-04-29,1610612746,LA Clippers,LAC @ DEN,L,115,-16.0
0042400125,2025-04-29,1610612765,Detroit Pistons,DET @ NYK,W,106,3.0
0042400154,2025-04-28,1610612744,Golden State Warriors,GSW vs. HOU,W,109,3.0
0042400154,2025-04-28,1610612745,Houston Rockets,HOU @ GSW,L,106,-3.0
0042400104,2025-04-28,1610612739,Cleveland Cavaliers,CLE @ MIA,W,138,55.0
0042400104,2025-04-28,1610612748,Miami Heat,MIA vs. CLE,L,83,-55.0
0042400124,2025-04-27,1610612752,New York Knicks,NYK @ DET,W,94,1.0
0042400164,2025-04-27,1610612750,Minnesota Timberwolves,MIN vs. LAL,W,116,3.0
0042400114,2025-04-27,1610612753,Orlando Magic,ORL vs. BOS,L,98,-9.0
0042400124,2025-04-27,1610612765,Detroit Pistons,DET vs. NYK,L,93,-1.0
0042400134,2025-04-27,1610612754,Indiana Pacers,IND @ MIL,W,129,26.0
0042400164,2025-04-27,1610612747,Los Angeles Lakers,LAL @ MIN,L,113,-3.0
0042400134,2025-04-27,1610612749,Milwaukee Bucks,MIL vs. IND,L,103,-26.0
0042400114,2025-04-27,1610612738,Boston Celtics,BOS @ ORL,W,107,9.0
0042400174,2025-04-26,1610612746,LA Clippers,LAC vs. DEN,L,99,-2.0
0042400103,2025-04-26,1610612739,Cleveland Cavaliers,CLE @ MIA,W,124,37.0
0042400153,2025-04-26,1610612745,Houston Rockets,HOU @ GSW,L,93,-11.0
0042400153,2025-04-26,1610612744,Golden State Warriors,GSW vs. HOU,W,104,11.0
0042400144,2025-04-26,1610612763,Memphis Grizzlies,MEM vs. OKC,L,115,-2.0
0042400144,2025-04-26,1610612760,Oklahoma City Thunder,OKC @ MEM,W,117,2.0
0042400103,2025-04-26,1610612748,Miami Heat,MIA vs. CLE,L,87,-37.0
0042400174,2025-04-26,1610612743,Denver Nuggets,DEN @ LAC,W,101,2.0
0042400133,2025-04-25,1610612754,Indiana Pacers,IND @ MIL,L,101,-16.0
0042400133,2025-04-25,1610612749,Milwaukee Bucks,MIL vs. IND,W,117,16.0
0042400113,2025-04-25,1610612753,Orlando Magic,ORL vs. BOS,W,95,2.0
0042400163,2025-04-25,1610612750,Minnesota Timberwolves,MIN vs. LAL,W,116,12.0
0042400113,2025-04-25,1610612738,Boston Celtics,BOS @ ORL,L,93,-2.0
0042400163,2025-04-25,1610612747,Los Angeles Lakers,LAL @ MIN,L,104,-12.0
0042400173,2025-04-24,1610612746,LA Clippers,LAC vs. DEN,W,117,34.0
0042400123,2025-04-24,1610612765,Detroit Pistons,DET vs. NYK,L,116,-2.0
0042400143,2025-04-24,1610612760,Oklahoma City Thunder,OKC @ MEM,W,114,6.0
0042400143,2025-04-24,1610612763,Memphis Grizzlies,MEM vs. OKC,L,108,-6.0
0042400123,2025-04-24,1610612752,New York Knicks,NYK @ DET,W,118,2.0
0042400173,2025-04-24,1610612743,Denver Nuggets,DEN @ LAC,L,83,-34.0
0042400102,2025-04-23,1610612748,Miami Heat,MIA @ CLE,L,112,-9.0
0042400102,2025-04-23,1610612739,Cleveland Cavaliers,CLE vs. MIA,W,121,9.0
0042400152,2025-04-23,1610612745,Houston Rockets,HOU vs. GSW,W,109,15.0
0042400152,2025-04-23,1610612744,Golden State Warriors,GSW @ HOU,L,94,-15.0
0042400112,2025-04-23,1610612738,Boston Celtics,BOS vs. ORL,W,109,9.0
0042400112,2025-04-23,1610612753,Orlando Magic,ORL @ BOS,L,100,-9.0
0042400162,2025-04-22,1610612750,Minnesota Timberwolves,MIN @ LAL,L,85,-9.0
0042400132,2025-04-22,1610612754,Indiana Pacers,IND vs. MIL,W,123,8.0
0042400162,2025-04-22,1610612747,Los Angeles Lakers,LAL vs. MIN,W,94,9.0
0042400142,2025-04-22,1610612760,Oklahoma City Thunder,OKC vs. MEM,W,118,19.0
0042400142,2025-04-22,1610612763,Memphis Grizzlies,MEM @ OKC,L,99,-19.0
0042400132,2025-04-22,1610612749,Milwaukee Bucks,MIL @ IND,L,115,-8.0
0042400122,2025-04-21,1610612752,New York Knicks,NYK vs. DET,L,94,-6.0
0042400122,2025-04-21,1610612765,Detroit Pistons,DET @ NYK,W,100,6.0
0042400172,2025-04-21,1610612746,LA Clippers,LAC @ DEN,W,105,3.0
0042400172,2025-04-21,1610612743,Denver Nuggets,DEN vs. LAC,L,102,-3.0
0042400151,2025-04-20,1610612745,Houston Rockets,HOU vs. GSW,L,85,-10.0
0042400101,2025-04-20,1610612748,Miami Heat,MIA @ CLE,L,100,-21.0
0042400141,2025-04-20,1610612760,Oklahoma City Thunder,OKC vs. MEM,W,131,51.0
0042400111,2025-04-20,1610612753,Orlando Magic,ORL @ BOS,L,86,-17.0
0042400101,2025-04-20,1610612739,Cleveland Cavaliers,CLE vs. MIA,W,121,21.0
0042400111,2025-04-20,1610612738,Boston Celtics,BOS vs. ORL,W,103,17.0
0042400151,2025-04-20,1610612744,Golden State Warriors,GSW @ HOU,W,95,10.0
0042400141,2025-04-20,1610612763,Memphis Grizzlies,MEM @ OKC,L,80,-51.0
0042400121,2025-04-19,1610612765,Detroit Pistons,DET @ NYK,L,112,-11.0
0042400131,2025-04-19,1610612754,Indiana Pacers,IND vs. MIL,W,117,19.0
0042400171,2025-04-19,1610612746,LA Clippers,LAC @ DEN,L,110,-2.0
0042400161,2025-04-19,1610612747,Los Angeles Lakers,LAL vs. MIN,L,95,-22.0
0042400161,2025-04-19,1610612750,Minnesota Timberwolves,MIN @ LAL,W,117,22.0
0042400121,2025-04-19,1610612752,New York Knicks,NYK vs. DET,W,123,11.0
0042400131,2025-04-19,1610612749,Milwaukee Bucks,MIL @ IND,L,98,-19.0
0042400171,2025-04-19,1610612743,Denver Nuggets,DEN vs. LAC,W,112,2.0
