team_id,team_name,games_played,wins,losses,win_pct,off_rtg,def_rtg,net_rtg,pace,pie,tov_pct,oreb_pct,ts_pct,fg3_rate,ftr,point_diff,win_streak,srs
1610612750,Minnesota Timberwolves,64,19,45,0.297,107.6,111.6,-4.0,103.94,0.472,0.146,0.264,0.5511987234373784,0.43340611353711794,0.27729257641921395,-4.3,-3,-4.016
1610612740,New Orleans Pelicans,72,30,42,0.417,110.5,111.8,-1.3,103.89,0.495,0.156,0.287,0.5682264269451206,0.4028384279475983,0.2554585152838428,-1.3,-3,-0.55
1610612752,New York Knicks,66,21,45,0.318,105.9,112.4,-6.5,99.11,0.461,0.143,0.3,0.5309112806101967,0.3180291153415453,0.2631578947368421,-6.5,1,-6.72
1610612760,Oklahoma City Thunder,72,44,28,0.611,110.1,108.1,2.1,99.42,0.519,0.137,0.241,0.5725428369912459,0.3532163742690058,0.29005847953216374,2.0,-1,2.322
1610612753,Orlando Magic,73,33,40,0.452,107.9,109.2,-1.3,98.99,0.496,0.129,0.267,0.5441838763338338,0.363431151241535,0.2562076749435666,-1.0,1,-0.929
1610612755,Philadelphia 76ers,73,43,30,0.589,110.7,108.4,2.3,99.59,0.523,0.142,0.281,0.5662056548958632,0.3594994311717861,0.25483503981797495,2.4,1,2.2
1610612756,Phoenix Suns,73,34,39,0.466,111.3,110.8,0.5,101.74,0.512,0.145,0.261,0.5762285436026459,0.3609534619750284,0.2701475595913735,0.2,8,0.563
1610612757,Portland Trail Blazers,74,35,39,0.473,113.2,114.3,-1.1,101.17,0.486,0.126,0.266,0.5697356426618049,0.37390350877192985,0.24232456140350878,-1.1,3,-0.614
1610612758,Sacramento Kings,72,31,41,0.431,109.5,111.4,-1.9,99.6,0.479,0.144,0.258,0.5655899395882135,0.3947963800904977,0.22963800904977374,-2.0,2,-1.587
1610612759,San Antonio Spurs,71,32,39,0.451,111.7,112.6,-0.9,101.14,0.502,0.123,0.233,0.5722396084095651,0.3187919463087248,0.261744966442953,-1.1,-1,-0.653
1610612761,Toronto Raptors,72,53,19,0.736,110.8,104.7,6.1,101.19,0.53,0.146,0.256,0.574876666530762,0.4209328782707622,0.2639362912400455,6.2,4,5.97
1610612762,Utah Jazz,72,44,28,0.611,111.8,109.3,2.5,99.15,0.513,0.152,0.261,0.5849766640037002,0.41363102232667454,0.2679200940070506,2.5,1,2.522
1610612764,Washington Wizards,72,25,47,0.347,110.2,114.7,-4.5,103.38,0.473,0.136,0.262,0.562305847194369,0.3586358635863586,0.2706270627062706,-4.7,1,-5.237
