GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0041800301,2019-05-15,1610612761,Toronto Raptors,TOR @ MIL,L,100,-8.0
0041800311,2019-05-14,1610612744,Golden State Warriors,GSW vs. POR,W,116,22.0
0041800311,2019-05-14,1610612757,Portland Trail Blazers,POR @ GSW,L,94,-22.0
0041800237,2019-05-12,1610612743,Denver Nuggets,DEN vs. POR,L,96,-4.0
0041800237,2019-05-12,1610612757,Portland Trail Blazers,POR @ DEN,W,100,4.0
0041800217,2019-05-12,1610612755,Philadelphia 76ers,PHI @ TOR,L,90,-2.0
0041800217,2019-05-12,1610612761,Toronto Raptors,TOR vs. PHI,W,92,2.0
0041800226,2019-05-10,1610612744,Golden State Warriors,GSW @ HOU,W,118,5.0
0041800226,2019-05-10,1610612745,Houston Rockets,HOU vs. GSW,L,113,-5.0
0041800236,2019-05-09,1610612743,Denver Nuggets,DEN @ POR,L,108,-11.0
0041800216,2019-05-09,1610612755,Philadelphia 76ers,PHI vs. TOR,W,112,11.0
0041800236,2019-05-09,1610612757,Portland Trail Blazers,POR vs. DEN,W,119,11.0
0041800216,2019-05-09,1610612761,Toronto Raptors,TOR @ PHI,L,101,-11.0
0041800225,2019-05-08,1610612745,Houston Rockets,HOU @ GSW,L,99,-5.0
0041800205,2019-05-08,1610612749,Milwaukee Bucks,MIL vs. BOS,W,116,25.0
0041800205,2019-05-08,1610612738,Boston Celtics,BOS @ MIL,L,91,-25.0
0041800225,2019-05-08,1610612744,Golden State Warriors,GSW vs. HOU,W,104,5.0
0041800235,2019-05-07,1610612757,Portland Trail Blazers,POR @ DEN,L,98,-26.0
0041800235,2019-05-07,1610612743,Denver Nuggets,DEN vs. POR,W,124,26.0
0041800215,2019-05-07,1610612761,Toronto Raptors,TOR vs. PHI,W,125,36.0
0041800215,2019-05-07,1610612755,Philadelphia 76ers,PHI @ TOR,L,89,-36.0
0041800204,2019-05-06,1610612749,Milwaukee Bucks,MIL @ BOS,W,113,12.0
0041800204,2019-05-06,1610612738,Boston Celtics,BOS vs. MIL,L,101,-12.0
0041800224,2019-05-06,1610612744,Golden State Warriors,GSW @ HOU,L,108,-4.0
0041800224,2019-05-06,1610612745,Houston Rockets,HOU vs. GSW,W,112,4.0
0041800214,2019-05-05,1610612761,Toronto Raptors,TOR @ PHI,W,101,5.0
0041800234,2019-05-05,1610612757,Portland Trail Blazers,POR vs. DEN,L,112,-4.0
0041800214,2019-05-05,1610612755,Philadelphia 76ers,PHI vs. TOR,L,96,-5.0
0041800234,2019-05-05,1610612743,Denver Nuggets,DEN @ POR,W,116,4.0
0041800223,2019-05-04,1610612745,Houston Rockets,HOU vs. GSW,W,126,5.0
0041800223,2019-05-04,1610612744,Golden State Warriors,GSW @ HOU,L,121,-5.0
0041800203,2019-05-03,1610612738,Boston Celtics,BOS vs. MIL,L,116,-7.0
0041800203,2019-05-03,1610612749,Milwaukee Bucks,MIL @ BOS,W,123,7.0
0041800233,2019-05-03,1610612757,Portland Trail Blazers,POR vs. DEN,W,140,3.0
0041800233,2019-05-03,1610612743,Denver Nuggets,DEN @ POR,L,137,-3.0
0041800213,2019-05-02,1610612755,Philadelphia 76ers,PHI vs. TOR,W,116,21.0
0041800213,2019-05-02,1610612761,Toronto Raptors,TOR @ PHI,L,95,-21.0
0041800232,2019-05-01,1610612757,Portland Trail Blazers,POR @ DEN,W,97,7.0
0041800232,2019-05-01,1610612743,Denver Nuggets,DEN vs. POR,L,90,-7.0
0041800222,2019-04-30,1610612745,Houston Rockets,HOU @ GSW,L,109,-6.0
0041800222,2019-04-30,1610612744,Golden State Warriors,GSW vs. HOU,W,115,6.0
0041800202,2019-04-30,1610612749,Milwaukee Bucks,MIL vs. BOS,W,123,21.0
0041800202,2019-04-30,1610612738,Boston Celtics,BOS @ MIL,L,102,-21.0
0041800212,2019-04-29,1610612761,Toronto Raptors,TOR vs. PHI,L,89,-5.0
0041800231,2019-04-29,1610612757,Portland Trail Blazers,POR @ DEN,L,113,-8.0
0041800212,2019-04-29,1610612755,Philadelphia 76ers,PHI @ TOR,W,94,5.0
0041800231,2019-04-29,1610612743,Denver Nuggets,DEN vs. POR,W,121,8.0
0041800221,2019-04-28,1610612744,Golden State Warriors,GSW vs. HOU,W,104,4.0
0041800201,2019-04-28,1610612738,Boston Celtics,BOS @ MIL,W,112,22.0
0041800221,2019-04-28,1610612745,Houston Rockets,HOU @ GSW,L,100,-4.0
0041800201,2019-04-28,1610612749,Milwaukee Bucks,MIL vs. BOS,L,90,-22.0
0041800211,2019-04-27,1610612761,Toronto Raptors,TOR vs. PHI,W,108,13.0
0041800211,2019-04-27,1610612755,Philadelphia 76ers,PHI @ TOR,L,95,-13.0
0041800157,2019-04-27,1610612759,San Antonio Spurs,SAS @ DEN,L,86,-4.0
0041800157,2019-04-27,1610612743,Denver Nuggets,DEN vs. SAS,W,90,4.0
0041800146,2019-04-26,1610612746,LA Clippers,LAC vs. GSW,L,110,-19.0
0041800146,2019-04-26,1610612744,Golden State Warriors,GSW @ LAC,W,129,19.0
0041800156,2019-04-25,1610612759,San Antonio Spurs,SAS vs. DEN,W,120,17.0
0041800156,2019-04-25,1610612743,Denver Nuggets,DEN @ SAS,L,103,-17.0
0041800175,2019-04-24,1610612762,Utah Jazz,UTA @ HOU,L,93,-7.0
0041800175,2019-04-24,1610612745,Houston Rockets,HOU vs. UTA,W,100,7.0
0041800145,2019-04-24,1610612746,LA Clippers,LAC @ GSW,W,129,8.0
0041800145,2019-04-24,1610612744,Golden State Warriors,GSW vs. LAC,L,121,-8.0
0041800125,2019-04-23,1610612755,Philadelphia 76ers,PHI vs. BKN,W,122,22.0
0041800165,2019-04-23,1610612757,Portland Trail Blazers,POR vs. OKC,W,118,3.0
0041800165,2019-04-23,1610612760,Oklahoma City Thunder,OKC @ POR,L,115,-9.0
0041800115,2019-04-23,1610612753,Orlando Magic,ORL @ TOR,L,96,-19.0
0041800155,2019-04-23,1610612759,San Antonio Spurs,SAS @ DEN,L,90,-18.0
0041800115,2019-04-23,1610612761,Toronto Raptors,TOR vs. ORL,W,115,19.0
0041800155,2019-04-23,1610612743,Denver Nuggets,DEN vs. SAS,W,108,18.0
0041800125,2019-04-23,1610612751,Brooklyn Nets,BKN @ PHI,L,100,-22.0
0041800174,2019-04-22,1610612745,Houston Rockets,HOU @ UTA,L,91,-16.0
0041800174,2019-04-22,1610612762,Utah Jazz,UTA vs. HOU,W,107,16.0
0041800104,2019-04-22,1610612765,Detroit Pistons,DET vs. MIL,L,104,-23.0
0041800104,2019-04-22,1610612749,Milwaukee Bucks,MIL @ DET,W,127,23.0
0041800164,2019-04-21,1610612757,Portland Trail Blazers,POR @ OKC,W,111,13.0
0041800114,2019-04-21,1610612761,Toronto Raptors,TOR @ ORL,W,107,22.0
0041800134,2019-04-21,1610612754,Indiana Pacers,IND vs. BOS,L,106,-4.0
0041800164,2019-04-21,1610612760,Oklahoma City Thunder,OKC vs. POR,L,98,-13.0
0041800144,2019-04-21,1610612744,Golden State Warriors,GSW @ LAC,W,113,8.0
0041800144,2019-04-21,1610612746,LA Clippers,LAC vs. GSW,L,105,-8.0
0041800114,2019-04-21,1610612753,Orlando Magic,ORL vs. TOR,L,85,-22.0
0041800134,2019-04-21,1610612738,Boston Celtics,BOS @ IND,W,110,4.0
0041800173,2019-04-20,1610612745,Houston Rockets,HOU @ UTA,W,104,3.0
0041800173,2019-04-20,1610612762,Utah Jazz,UTA vs. HOU,L,101,-3.0
0041800124,2019-04-20,1610612755,Philadelphia 76ers,PHI @ BKN,W,112,4.0
0041800124,2019-04-20,1610612751,Brooklyn Nets,BKN vs. PHI,L,108,-4.0
0041800154,2019-04-20,1610612759,San Antonio Spurs,SAS vs. DEN,L,103,-14.0
0041800103,2019-04-20,1610612749,Milwaukee Bucks,MIL @ DET,W,119,16.0
0041800103,2019-04-20,1610612765,Detroit Pistons,DET vs. MIL,L,103,-16.0
0041800154,2019-04-20,1610612743,Denver Nuggets,DEN @ SAS,W,117,14.0
0041800163,2019-04-19,1610612757,Portland Trail Blazers,POR @ OKC,L,108,-12.0
0041800133,2019-04-19,1610612754,Indiana Pacers,IND vs. BOS,L,96,-8.0
0041800113,2019-04-19,1610612753,Orlando Magic,ORL vs. TOR,L,93,-5.0
0041800113,2019-04-19,1610612761,Toronto Raptors,TOR @ ORL,W,98,5.0
0041800163,2019-04-19,1610612760,Oklahoma City Thunder,OKC vs. POR,W,120,12.0
0041800133,2019-04-19,1610612738,Boston Celtics,BOS @ IND,W,104,8.0
0041800153,2019-04-18,1610612743,Denver Nuggets,DEN @ SAS,L,108,-10.0
0041800143,2019-04-18,1610612744,Golden State Warriors,GSW @ LAC,W,132,27.0
0041800143,2019-04-18,1610612746,LA Clippers,LAC vs. GSW,L,105,-27.0
0041800123,2019-04-18,1610612751,Brooklyn Nets,BKN vs. PHI,L,115,-16.0
0041800153,2019-04-18,1610612759,San Antonio Spurs,SAS vs. DEN,W,118,10.0
0041800123,2019-04-18,1610612755,Philadelphia 76ers,PHI @ BKN,W,131,16.0
0041800102,2019-04-17,1610612765,Detroit Pistons,DET @ MIL,L,99,-21.0
0041800172,2019-04-17,1610612745,Houston Rockets,HOU vs. UTA,W,118,20.0
0041800132,2019-04-17,1610612738,Boston Celtics,BOS vs. IND,W,99,8.0
0041800132,2019-04-17,1610612754,Indiana Pacers,IND @ BOS,L,91,-8.0
0041800172,2019-04-17,1610612762,Utah Jazz,UTA @ HOU,L,98,-20.0
0041800102,2019-04-17,1610612749,Milwaukee Bucks,MIL vs. DET,W,120,21.0
0041800162,2019-04-16,1610612760,Oklahoma City Thunder,OKC @ POR,L,94,-20.0
0041800112,2019-04-16,1610612761,Toronto Raptors,TOR vs. ORL,W,111,29.0
0041800112,2019-04-16,1610612753,Orlando Magic,ORL @ TOR,L,82,-29.0
0041800152,2019-04-16,1610612743,Denver Nuggets,DEN vs. SAS,W,114,9.0
0041800152,2019-04-16,1610612759,San Antonio Spurs,SAS @ DEN,L,105,-9.0
0041800162,2019-04-16,1610612757,Portland Trail Blazers,POR vs. OKC,W,114,20.0
0041800142,2019-04-15,1610612744,Golden State Warriors,GSW vs. LAC,L,131,-4.0
0041800122,2019-04-15,1610612751,Brooklyn Nets,BKN @ PHI,L,123,-22.0
0041800122,2019-04-15,1610612755,Philadelphia 76ers,PHI vs. BKN,W,145,22.0
0041800142,2019-04-15,1610612746,LA Clippers,LAC @ GSW,W,135,4.0
0041800131,2019-04-14,1610612738,Boston Celtics,BOS vs. IND,W,84,10.0
0041800161,2019-04-14,1610612757,Portland Trail Blazers,POR vs. OKC,W,104,5.0
0041800101,2019-04-14,1610612765,Detroit Pistons,DET @ MIL,L,86,-35.0
0041800171,2019-04-14,1610612762,Utah Jazz,UTA @ HOU,L,90,-32.0
0041800171,2019-04-14,1610612745,Houston Rockets,HOU vs. UTA,W,122,32.0
0041800161,2019-04-14,1610612760,Oklahoma City Thunder,OKC @ POR,L,99,-5.0
0041800101,2019-04-14,1610612749,Milwaukee Bucks,MIL vs. DET,W,121,35.0
0041800131,2019-04-14,1610612754,Indiana Pacers,IND @ BOS,L,74,-10.0
0041800141,2019-04-13,1610612744,Golden State Warriors,GSW vs. LAC,W,121,17.0
0041800121,2019-04-13,1610612755,Philadelphia 76ers,PHI vs. BKN,L,102,-9.0
0041800141,2019-04-13,1610612746,LA Clippers,LAC @ GSW,L,104,-17.0
0041800111,2019-04-13,1610612761,Toronto Raptors,TOR vs. ORL,L,101,-3.0
0041800121,2019-04-13,1610612751,Brooklyn Nets,BKN @ PHI,W,111,9.0
0041800151,2019-04-13,1610612759,San Antonio Spurs,SAS @ DEN,W,101,5.0
0041800151,2019-04-13,1610612743,Denver Nuggets,DEN vs. SAS,L,96,-5.0
0041800111,2019-04-13,1610612753,Orlando Magic,ORL @ TOR,W,104,3.0
