team_id,playoff_net_rtg
1610612738,5.3
1610612751,-20.4
1610612742,-9.3
1610612743,-2.4
1610612745,0.8
1610612754,-8.8
1610612746,4.2
1610612747,6.9
1610612748,1.9
1610612749,1.8
1610612760,-6.6
1610612753,-9.6
1610612755,-12.3
1610612757,-10.4
1610612761,3.8
1610612762,3.5
