GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0041900134,2020-08-24,1610612748,Miami Heat,MIA vs. IND,W,99,12.0
0041900104,2020-08-24,1610612749,Milwaukee Bucks,MIL @ ORL,W,121,15.0
0041900104,2020-08-24,1610612753,Orlando Magic,ORL vs. MIL,L,106,-15.0
0041900174,2020-08-24,1610612745,Houston Rockets,HOU @ OKC,L,114,-3.0
0041900154,2020-08-23,1610612742,Dallas Mavericks,DAL vs. LAC,W,135,2.0
0041900114,2020-08-23,1610612761,Toronto Raptors,TOR @ BKN,W,150,28.0
0041900124,2020-08-23,1610612738,Boston Celtics,BOS @ PHI,W,110,4.0
0041900164,2020-08-23,1610612743,Denver Nuggets,DEN @ UTA,L,127,-2.0
0041900114,2020-08-23,1610612751,Brooklyn Nets,BKN vs. TOR,L,122,-28.0
0041900124,2020-08-23,1610612755,Philadelphia 76ers,PHI vs. BOS,L,106,-4.0
0041900164,2020-08-23,1610612762,Utah Jazz,UTA vs. DEN,W,129,2.0
0041900154,2020-08-23,1610612746,LA Clippers,LAC @ DAL,L,133,-2.0
0041900173,2020-08-22,1610612760,Oklahoma City Thunder,OKC vs. HOU,W,119,12.0
0041900133,2020-08-22,1610612748,Miami Heat,MIA vs. IND,W,124,9.0
0041900103,2020-08-22,1610612749,Milwaukee Bucks,MIL @ ORL,W,121,14.0
0041900103,2020-08-22,1610612753,Orlando Magic,ORL vs. MIL,L,107,-14.0
0041900143,2020-08-22,1610612757,Portland Trail Blazers,POR vs. LAL,L,108,-8.0
0041900133,2020-08-22,1610612754,Indiana Pacers,IND @ MIA,L,115,-9.0
0041900143,2020-08-22,1610612747,Los Angeles Lakers,LAL @ POR,W,116,8.0
0041900173,2020-08-22,1610612745,Houston Rockets,HOU @ OKC,L,107,-12.0
0041900113,2020-08-21,1610612751,Brooklyn Nets,BKN vs. TOR,L,92,-25.0
0041900163,2020-08-21,1610612762,Utah Jazz,UTA vs. DEN,W,124,37.0
0041900153,2020-08-21,1610612746,LA Clippers,LAC @ DAL,W,130,8.0
0041900163,2020-08-21,1610612743,Denver Nuggets,DEN @ UTA,L,87,-37.0
0041900113,2020-08-21,1610612761,Toronto Raptors,TOR @ BKN,W,117,25.0
0041900153,2020-08-21,1610612742,Dallas Mavericks,DAL vs. LAC,L,122,-8.0
0041900123,2020-08-21,1610612755,Philadelphia 76ers,PHI vs. BOS,L,94,-8.0
0041900123,2020-08-21,1610612738,Boston Celtics,BOS @ PHI,W,102,8.0
0041900142,2020-08-20,1610612747,Los Angeles Lakers,LAL vs. POR,W,111,23.0
0041900172,2020-08-20,1610612760,Oklahoma City Thunder,OKC @ HOU,L,98,-13.0
0041900172,2020-08-20,1610612745,Houston Rockets,HOU vs. OKC,W,111,13.0
0041900102,2020-08-20,1610612749,Milwaukee Bucks,MIL vs. ORL,W,111,15.0
0041900132,2020-08-20,1610612748,Miami Heat,MIA @ IND,W,109,9.0
0041900142,2020-08-20,1610612757,Portland Trail Blazers,POR @ LAL,L,88,-23.0
0041900102,2020-08-20,1610612753,Orlando Magic,ORL @ MIL,L,96,-15.0
0041900132,2020-08-20,1610612754,Indiana Pacers,IND vs. MIA,L,100,-9.0
0041900152,2020-08-19,1610612742,Dallas Mavericks,DAL @ LAC,W,127,13.0
0041900152,2020-08-19,1610612746,LA Clippers,LAC vs. DAL,L,114,-13.0
0041900162,2020-08-19,1610612762,Utah Jazz,UTA @ DEN,W,124,19.0
0041900112,2020-08-19,1610612751,Brooklyn Nets,BKN @ TOR,L,99,-5.0
0041900122,2020-08-19,1610612738,Boston Celtics,BOS vs. PHI,W,128,27.0
0041900162,2020-08-19,1610612743,Denver Nuggets,DEN vs. UTA,L,105,-19.0
0041900122,2020-08-19,1610612755,Philadelphia 76ers,PHI @ BOS,L,101,-27.0
0041900112,2020-08-19,1610612761,Toronto Raptors,TOR vs. BKN,W,104,5.0
0041900141,2020-08-18,1610612757,Portland Trail Blazers,POR @ LAL,W,100,7.0
0041900171,2020-08-18,1610612760,Oklahoma City Thunder,OKC @ HOU,L,108,-15.0
0041900101,2020-08-18,1610612753,Orlando Magic,ORL @ MIL,W,122,12.0
0041900171,2020-08-18,1610612745,Houston Rockets,HOU vs. OKC,W,123,15.0
0041900131,2020-08-18,1610612754,Indiana Pacers,IND vs. MIA,L,101,-12.0
0041900131,2020-08-18,1610612748,Miami Heat,MIA @ IND,W,113,12.0
0041900101,2020-08-18,1610612749,Milwaukee Bucks,MIL vs. ORL,L,110,-12.0
0041900141,2020-08-18,1610612747,Los Angeles Lakers,LAL vs. POR,L,93,-7.0
0041900151,2020-08-17,1610612742,Dallas Mavericks,DAL @ LAC,L,110,-8.0
0041900111,2020-08-17,1610612751,Brooklyn Nets,BKN @ TOR,L,110,-24.0
0041900151,2020-08-17,1610612746,LA Clippers,LAC vs. DAL,W,118,8.0
0041900111,2020-08-17,1610612761,Toronto Raptors,TOR vs. BKN,W,134,24.0
0041900161,2020-08-17,1610612762,Utah Jazz,UTA @ DEN,L,125,-10.0
0041900121,2020-08-17,1610612738,Boston Celtics,BOS vs. PHI,W,109,8.0
0041900121,2020-08-17,1610612755,Philadelphia 76ers,PHI @ BOS,L,101,-8.0
0041900161,2020-08-17,1610612743,Denver Nuggets,DEN vs. UTA,W,135,10.0
