season,team_id,team_name,off_rtg,def_rtg,net_rtg,pace,rest_days,ts_pct,tov_pct,oreb_pct,home,win_streak,srs,point_diff,fg3_rate,ftr,back_to_back,travel_km,prev_margin,label
2016-17,1610612759,San Antonio Spurs,110.3,102.9,7.4,94.86,2,0.5638252302420219,0.141,0.282,0,-3,7.134,7.2,0.2807646356033452,0.2628434886499402,0,299.5,3.0,1
2016-17,1610612745,Houston Rockets,114.1,108.4,5.7,100.55,2,0.5831478858992515,0.15,0.281,1,1,5.845,5.8,0.4621559633027522,0.3038990825688073,0,299.5,-3.0,0
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,10,0.5795989574575416,0.14,0.264,0,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,690.7,7.0,1
2016-17,1610612738,Boston Celtics,110.6,108.0,2.6,97.21,2,0.5665841272505981,0.136,0.259,1,3,2.25,2.6,0.3924794359576968,0.27262044653349,0,0.0,10.0,0
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,2,0.5795989574575416,0.14,0.264,0,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,0.0,13.0,1
2016-17,1610612738,Boston Celtics,110.6,108.0,2.6,97.21,2,0.5665841272505981,0.136,0.259,1,3,2.25,2.6,0.3924794359576968,0.27262044653349,0,0.0,-13.0,0
2016-17,1610612738,Boston Celtics,110.6,108.0,2.6,97.21,2,0.5665841272505981,0.136,0.259,0,3,2.25,2.6,0.3924794359576968,0.27262044653349,0,883.7,-44.0,1
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,2,0.5795989574575416,0.14,0.264,1,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,883.7,44.0,0
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,2,0.5795989574575416,0.14,0.264,1,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,0.0,-3.0,1
2016-17,1610612738,Boston Celtics,110.6,108.0,2.6,97.21,2,0.5665841272505981,0.136,0.259,0,3,2.25,2.6,0.3924794359576968,0.27262044653349,0,0.0,3.0,0
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,2,0.5795989574575416,0.14,0.264,0,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,883.7,13.0,1
2016-17,1610612738,Boston Celtics,110.6,108.0,2.6,97.21,2,0.5665841272505981,0.136,0.259,1,3,2.25,2.6,0.3924794359576968,0.27262044653349,0,883.7,-13.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,6,0.5971518074275587,0.146,0.272,1,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,961.6,26.0,1
2016-17,1610612759,San Antonio Spurs,110.3,102.9,7.4,94.86,3,0.5638252302420219,0.141,0.282,0,-3,7.134,7.2,0.2807646356033452,0.2628434886499402,0,2641.2,39.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,2,0.5971518074275587,0.146,0.272,1,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,0.0,2.0,1
2016-17,1610612759,San Antonio Spurs,110.3,102.9,7.4,94.86,2,0.5638252302420219,0.141,0.282,0,-3,7.134,7.2,0.2807646356033452,0.2628434886499402,0,0.0,-2.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,4,0.5971518074275587,0.146,0.272,0,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,2395.5,36.0,1
2016-17,1610612759,San Antonio Spurs,110.3,102.9,7.4,94.86,4,0.5638252302420219,0.141,0.282,1,-3,7.134,7.2,0.2807646356033452,0.2628434886499402,0,2395.5,-36.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,2,0.5971518074275587,0.146,0.272,0,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,0.0,12.0,1
2016-17,1610612759,San Antonio Spurs,110.3,102.9,7.4,94.86,2,0.5638252302420219,0.141,0.282,1,-3,7.134,7.2,0.2807646356033452,0.2628434886499402,0,0.0,-12.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,10,0.5971518074275587,0.146,0.272,1,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,2395.5,14.0,1
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,7,0.5795989574575416,0.14,0.264,0,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,4331.0,33.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,3,0.5971518074275587,0.146,0.272,1,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,0.0,22.0,1
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,3,0.5795989574575416,0.14,0.264,0,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,0.0,-22.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,3,0.5971518074275587,0.146,0.272,0,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,3477.6,19.0,1
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,3,0.5795989574575416,0.14,0.264,1,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,3477.6,-19.0,0
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,2,0.5795989574575416,0.14,0.264,1,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,0.0,-5.0,1
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,2,0.5971518074275587,0.146,0.272,0,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,0.0,5.0,0
2016-17,1610612744,Golden State Warriors,114.8,103.4,11.4,100.37,3,0.5971518074275587,0.146,0.272,1,1,11.351,11.6,0.3582089552238806,0.2594718714121699,0,3477.6,-19.0,1
2016-17,1610612739,Cleveland Cavaliers,112.8,109.7,3.1,96.74,3,0.5795989574575416,0.14,0.264,0,-4,2.877,3.2,0.3992932862190812,0.2744405182567727,0,3477.6,19.0,0
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,5,0.5758206862421643,0.135,0.274,1,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,0.0,0.0,1
2017-18,1610612764,Washington Wizards,108.1,107.7,0.4,97.67,5,0.5599210017648542,0.148,0.274,0,-1,0.575,0.6,0.3095794392523365,0.2546728971962617,0,0.0,0.0,0
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,3,0.5758206862421643,0.135,0.274,1,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,0.0,8.0,1
2017-18,1610612764,Washington Wizards,108.1,107.7,0.4,97.67,3,0.5599210017648542,0.148,0.274,0,-1,0.575,0.6,0.3095794392523365,0.2546728971962617,0,0.0,-8.0,0
2017-18,1610612764,Washington Wizards,108.1,107.7,0.4,97.67,3,0.5599210017648542,0.148,0.274,1,-1,0.575,0.6,0.3095794392523365,0.2546728971962617,0,563.2,-11.0,1
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,3,0.5758206862421643,0.135,0.274,0,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,563.2,11.0,0
2017-18,1610612764,Washington Wizards,108.1,107.7,0.4,97.67,2,0.5599210017648542,0.148,0.274,1,-1,0.575,0.6,0.3095794392523365,0.2546728971962617,0,0.0,19.0,1
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,2,0.5758206862421643,0.135,0.274,0,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,0.0,-19.0,0
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,3,0.5758206862421643,0.135,0.274,1,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,563.2,-8.0,1
2017-18,1610612764,Washington Wizards,108.1,107.7,0.4,97.67,3,0.5599210017648542,0.148,0.274,0,-1,0.575,0.6,0.3095794392523365,0.2546728971962617,0,563.2,8.0,0
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,2,0.5758206862421643,0.135,0.274,0,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,563.2,10.0,1
2017-18,1610612764,Washington Wizards,108.1,107.7,0.4,97.67,2,0.5599210017648542,0.148,0.274,1,-1,0.575,0.6,0.3095794392523365,0.2546728971962617,0,563.2,-10.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,5,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,0.0,0.0,1
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,5,0.5707640198936718,0.142,0.244,0,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,0.0,0.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,0.0,6.0,1
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,2,0.5707640198936718,0.142,0.244,0,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,0.0,-6.0,0
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,3,0.5707640198936718,0.142,0.244,1,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,1377.0,-14.0,1
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,3,0.5519701086956522,0.144,0.263,0,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,1377.0,14.0,0
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,2,0.5707640198936718,0.142,0.244,1,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,0.0,24.0,1
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,0,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,0.0,-24.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,1377.0,-2.0,1
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,2,0.5707640198936718,0.142,0.244,0,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,1377.0,2.0,0
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,2,0.5707640198936718,0.142,0.244,1,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,1377.0,-5.0,1
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,0,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,1377.0,5.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,1377.0,-11.0,1
2017-18,1610612749,Milwaukee Bucks,109.0,109.1,-0.2,97.03,2,0.5707640198936718,0.142,0.244,0,-1,-0.454,-0.3,0.2975903614457831,0.2819277108433735,0,1377.0,11.0,0
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,5,0.5681347793691531,0.163,0.286,1,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,0.0,0.0,1
2017-18,1610612748,Miami Heat,106.2,105.8,0.4,96.1,5,0.5507030251384747,0.148,0.261,0,1,0.175,0.5,0.3587338804220399,0.2286049237983587,0,0.0,0.0,0
2017-18,1610612748,Miami Heat,106.2,105.8,0.4,96.1,2,0.5507030251384747,0.148,0.261,0,1,0.175,0.5,0.3587338804220399,0.2286049237983587,0,0.0,-27.0,1
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,2,0.5681347793691531,0.163,0.286,1,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,0.0,27.0,0
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,3,0.5681347793691531,0.163,0.286,0,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,1637.7,-10.0,1
2017-18,1610612748,Miami Heat,106.2,105.8,0.4,96.1,3,0.5507030251384747,0.148,0.261,1,1,0.175,0.5,0.3587338804220399,0.2286049237983587,0,1637.7,10.0,0
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,2,0.5681347793691531,0.163,0.286,0,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,0.0,20.0,1
2017-18,1610612748,Miami Heat,106.2,105.8,0.4,96.1,2,0.5507030251384747,0.148,0.261,1,1,0.175,0.5,0.3587338804220399,0.2286049237983587,0,0.0,-20.0,0
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,3,0.5681347793691531,0.163,0.286,1,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,1637.7,4.0,1
2017-18,1610612748,Miami Heat,106.2,105.8,0.4,96.1,3,0.5507030251384747,0.148,0.261,0,1,0.175,0.5,0.3587338804220399,0.2286049237983587,0,1637.7,-4.0,0
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,5,0.5566801619433197,0.136,0.271,0,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,0.0,0.0,1
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,5,0.5833648950048396,0.139,0.243,1,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,0.0,0.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,3,0.5833648950048396,0.139,0.243,1,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,0.0,-18.0,1
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,3,0.5566801619433197,0.136,0.271,0,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,0.0,18.0,0
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,2,0.5566801619433197,0.136,0.271,1,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,423.4,-3.0,1
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,0,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,423.4,3.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,0,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,0.0,-2.0,1
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,2,0.5566801619433197,0.136,0.271,1,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,0.0,2.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,3,0.5833648950048396,0.139,0.243,1,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,423.4,4.0,1
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,3,0.5566801619433197,0.136,0.271,0,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,423.4,-4.0,0
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,2,0.5566801619433197,0.136,0.271,1,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,423.4,-3.0,1
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,0,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,423.4,3.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,1,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,423.4,-34.0,1
2017-18,1610612754,Indiana Pacers,108.5,107.3,1.3,96.84,2,0.5566801619433197,0.136,0.271,0,-1,1.298,1.4,0.2835648148148147,0.2222222222222222,0,423.4,34.0,0
2017-18,1610612745,Houston Rockets,114.1,105.7,8.4,98.02,5,0.5900634160682038,0.141,0.254,1,-1,8.338,8.5,0.5023752969121139,0.2980997624703088,0,0.0,0.0,1
2017-18,1610612750,Minnesota Timberwolves,112.5,110.2,2.3,96.75,5,0.566160655195235,0.128,0.289,0,3,2.375,2.2,0.2613240418118467,0.2799070847851336,0,0.0,0.0,0
2017-18,1610612745,Houston Rockets,114.1,105.7,8.4,98.02,3,0.5900634160682038,0.141,0.254,1,-1,8.338,8.5,0.5023752969121139,0.2980997624703088,0,0.0,3.0,1
2017-18,1610612750,Minnesota Timberwolves,112.5,110.2,2.3,96.75,3,0.566160655195235,0.128,0.289,0,3,2.375,2.2,0.2613240418118467,0.2799070847851336,0,0.0,-3.0,0
2017-18,1610612750,Minnesota Timberwolves,112.5,110.2,2.3,96.75,3,0.566160655195235,0.128,0.289,1,3,2.375,2.2,0.2613240418118467,0.2799070847851336,0,1703.1,-20.0,1
2017-18,1610612745,Houston Rockets,114.1,105.7,8.4,98.02,3,0.5900634160682038,0.141,0.254,0,-1,8.338,8.5,0.5023752969121139,0.2980997624703088,0,1703.1,20.0,0
2017-18,1610612745,Houston Rockets,114.1,105.7,8.4,98.02,2,0.5900634160682038,0.141,0.254,0,-1,8.338,8.5,0.5023752969121139,0.2980997624703088,0,0.0,-16.0,1
2017-18,1610612750,Minnesota Timberwolves,112.5,110.2,2.3,96.75,2,0.566160655195235,0.128,0.289,1,3,2.375,2.2,0.2613240418118467,0.2799070847851336,0,0.0,16.0,0
2017-18,1610612745,Houston Rockets,114.1,105.7,8.4,98.02,2,0.5900634160682038,0.141,0.254,1,-1,8.338,8.5,0.5023752969121139,0.2980997624703088,0,1703.1,19.0,1
2017-18,1610612750,Minnesota Timberwolves,112.5,110.2,2.3,96.75,2,0.566160655195235,0.128,0.289,0,3,2.375,2.2,0.2613240418118467,0.2799070847851336,0,1703.1,-19.0,0
2017-18,1610612744,Golden State Warriors,112.8,106.8,5.9,100.35,5,0.6035179513357155,0.153,0.243,1,-1,5.813,6.0,0.3396004700352527,0.2385428907168038,0,0.0,0.0,1
2017-18,1610612759,San Antonio Spurs,107.1,104.1,3.0,95.7,5,0.542834792168802,0.137,0.277,0,-1,2.911,2.9,0.2822014051522248,0.2447306791569086,0,0.0,0.0,0
2017-18,1610612744,Golden State Warriors,112.8,106.8,5.9,100.35,2,0.6035179513357155,0.153,0.243,1,-1,5.813,6.0,0.3396004700352527,0.2385428907168038,0,0.0,21.0,1
2017-18,1610612759,San Antonio Spurs,107.1,104.1,3.0,95.7,2,0.542834792168802,0.137,0.277,0,-1,2.911,2.9,0.2822014051522248,0.2447306791569086,0,0.0,-21.0,0
2017-18,1610612744,Golden State Warriors,112.8,106.8,5.9,100.35,3,0.6035179513357155,0.153,0.243,0,-1,5.813,6.0,0.3396004700352527,0.2385428907168038,0,2395.5,15.0,1
2017-18,1610612759,San Antonio Spurs,107.1,104.1,3.0,95.7,3,0.542834792168802,0.137,0.277,1,-1,2.911,2.9,0.2822014051522248,0.2447306791569086,0,2395.5,-15.0,0
2017-18,1610612759,San Antonio Spurs,107.1,104.1,3.0,95.7,3,0.542834792168802,0.137,0.277,1,-1,2.911,2.9,0.2822014051522248,0.2447306791569086,0,0.0,-13.0,1
2017-18,1610612744,Golden State Warriors,112.8,106.8,5.9,100.35,3,0.6035179513357155,0.153,0.243,0,-1,5.813,6.0,0.3396004700352527,0.2385428907168038,0,0.0,13.0,0
2017-18,1610612744,Golden State Warriors,112.8,106.8,5.9,100.35,2,0.6035179513357155,0.153,0.243,1,-1,5.813,6.0,0.3396004700352527,0.2385428907168038,0,2395.5,-13.0,1
2017-18,1610612759,San Antonio Spurs,107.1,104.1,3.0,95.7,2,0.542834792168802,0.137,0.277,0,-1,2.911,2.9,0.2822014051522248,0.2447306791569086,0,2395.5,13.0,0
2017-18,1610612740,New Orleans Pelicans,108.5,107.4,1.1,101.48,5,0.5728440141133996,0.145,0.24,0,5,1.788,1.3,0.319365798414496,0.2366930917327293,0,0.0,0.0,1
2017-18,1610612757,Portland Trail Blazers,108.4,105.7,2.7,97.11,5,0.5488793712836293,0.139,0.279,1,1,2.649,2.6,0.3229885057471264,0.2402298850574712,0,0.0,0.0,0
2017-18,1610612740,New Orleans Pelicans,108.5,107.4,1.1,101.48,3,0.5728440141133996,0.145,0.24,0,5,1.788,1.3,0.319365798414496,0.2366930917327293,0,0.0,2.0,1
2017-18,1610612757,Portland Trail Blazers,108.4,105.7,2.7,97.11,3,0.5488793712836293,0.139,0.279,1,1,2.649,2.6,0.3229885057471264,0.2402298850574712,0,0.0,-2.0,0
2017-18,1610612740,New Orleans Pelicans,108.5,107.4,1.1,101.48,2,0.5728440141133996,0.145,0.24,1,5,1.788,1.3,0.319365798414496,0.2366930917327293,0,3314.4,9.0,1
2017-18,1610612757,Portland Trail Blazers,108.4,105.7,2.7,97.11,2,0.5488793712836293,0.139,0.279,0,1,2.649,2.6,0.3229885057471264,0.2402298850574712,0,3314.4,-9.0,0
2017-18,1610612740,New Orleans Pelicans,108.5,107.4,1.1,101.48,2,0.5728440141133996,0.145,0.24,1,5,1.788,1.3,0.319365798414496,0.2366930917327293,0,0.0,17.0,1
2017-18,1610612757,Portland Trail Blazers,108.4,105.7,2.7,97.11,2,0.5488793712836293,0.139,0.279,0,1,2.649,2.6,0.3229885057471264,0.2402298850574712,0,0.0,-17.0,0
2017-18,1610612760,Oklahoma City Thunder,110.1,106.4,3.7,97.34,5,0.5463401790416009,0.143,0.32,1,3,3.384,3.4,0.3450624290578887,0.2746878547105562,0,0.0,0.0,1
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,5,0.5635556517973147,0.152,0.256,0,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,0.0,0.0,0
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,3,0.5635556517973147,0.152,0.256,0,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,0.0,-8.0,1
2017-18,1610612760,Oklahoma City Thunder,110.1,106.4,3.7,97.34,3,0.5463401790416009,0.143,0.32,1,3,3.384,3.4,0.3450624290578887,0.2746878547105562,0,0.0,8.0,0
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,3,0.5635556517973147,0.152,0.256,1,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,1387.6,7.0,1
2017-18,1610612760,Oklahoma City Thunder,110.1,106.4,3.7,97.34,3,0.5463401790416009,0.143,0.32,0,3,3.384,3.4,0.3450624290578887,0.2746878547105562,0,1387.6,-7.0,0
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,2,0.5635556517973147,0.152,0.256,1,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,0.0,13.0,1
2017-18,1610612760,Oklahoma City Thunder,110.1,106.4,3.7,97.34,2,0.5463401790416009,0.143,0.32,0,3,3.384,3.4,0.3450624290578887,0.2746878547105562,0,0.0,-13.0,0
2017-18,1610612760,Oklahoma City Thunder,110.1,106.4,3.7,97.34,2,0.5463401790416009,0.143,0.32,1,3,3.384,3.4,0.3450624290578887,0.2746878547105562,0,1387.6,-17.0,1
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,2,0.5635556517973147,0.152,0.256,0,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,1387.6,17.0,0
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,2,0.5635556517973147,0.152,0.256,1,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,1387.6,-8.0,1
2017-18,1610612760,Oklahoma City Thunder,110.1,106.4,3.7,97.34,2,0.5463401790416009,0.143,0.32,0,3,3.384,3.4,0.3450624290578887,0.2746878547105562,0,1387.6,8.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,0,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,304.4,4.0,1
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,4,0.5758206862421643,0.135,0.274,1,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,563.2,10.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,0,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,0.0,1.0,1
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,2,0.5758206862421643,0.135,0.274,1,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,0.0,-1.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,1,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,304.4,18.0,1
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,2,0.5758206862421643,0.135,0.274,0,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,304.4,-18.0,0
2017-18,1610612739,Cleveland Cavaliers,112.0,111.1,1.0,98.72,2,0.5833648950048396,0.139,0.243,1,-1,0.613,0.9,0.3785377358490566,0.2747641509433962,0,0.0,2.0,1
2017-18,1610612761,Toronto Raptors,113.0,105.3,7.7,98.02,2,0.5758206862421643,0.135,0.274,0,-1,7.391,7.8,0.3775743707093821,0.2494279176201373,0,0.0,-2.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,0.0,16.0,1
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,6,0.5681347793691531,0.163,0.286,0,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,439.9,13.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,3,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,0.0,16.0,1
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,3,0.5681347793691531,0.163,0.286,0,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,0.0,-16.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,0,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,439.9,5.0,1
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,2,0.5681347793691531,0.163,0.286,1,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,439.9,-5.0,0
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,2,0.5681347793691531,0.163,0.286,1,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,0.0,-3.0,1
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,0,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,0.0,3.0,0
2017-18,1610612738,Boston Celtics,106.8,103.2,3.6,96.75,2,0.5519701086956522,0.144,0.263,1,1,3.249,3.6,0.3572267920094007,0.2432432432432432,0,439.9,-11.0,1
2017-18,1610612755,Philadelphia 76ers,108.5,103.9,4.6,100.75,2,0.5681347793691531,0.163,0.286,0,16,4.369,4.5,0.3441108545034642,0.2632794457274827,0,439.9,11.0,0
2017-18,1610612745,Houston Rockets,114.1,105.7,8.4,98.02,4,0.5900634160682038,0.141,0.254,1,-1,8.338,8.5,0.5023752969121139,0.2980997624703088,0,0.0,18.0,1
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,2,0.5635556517973147,0.152,0.256,0,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,1932.1,5.0,0
2017-18,1610612762,Utah Jazz,107.4,103.0,4.4,96.58,3,0.5635556517973147,0.152,0.256,0,-1,4.572,4.3,0.3570566948130277,0.2593486127864897,0,0.0,-14.0,1
